id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17829701,L'idéal pour la tranquillité,51796567,Gloire,,Anderlecht,50.83617928408724,4.293378839194647,Entire home/apt,50,1,1,2017-04-15,1,1,231
7610920,2G1 Bxl Midi Individuals or Groups,39915126,Benjamin & Stacey,,Anderlecht,50.840346177302834,4.33824966775327,Private room,39,1,115,2017-04-18,6.22,17,202
16862288,"Appartement, Anderlecht",52973840,Florian,,Anderlecht,50.822967717595034,4.2890884610989195,Entire home/apt,34,5,14,2017-04-16,4.24,1,0
18516637,Quiet room Brussels,128416428,Khalid,,Anderlecht,50.838865516321015,4.333038725995832,Private room,40,1,0,,,1,179
7818258,Spacieuse maison de style.,41160836,Jean-Michel,,Anderlecht,50.8243761437661,4.297776208963069,Entire home/apt,78,2,7,2016-09-27,0.39,1,265
7047080,Stylish loft w/ terrace and parking,9259638,0 & A,,Anderlecht,50.84174601242929,4.313022844371369,Entire home/apt,70,2,0,,,1,0
2705595,Chill out,10741317,Jean Vincent,,Anderlecht,50.84846423472117,4.301809019910213,Private room,90,1,0,,,1,365
17253729,Bel appartement lumineux,90610258,Abdoun,,Anderlecht,50.8328127939786,4.314586694711139,Entire home/apt,80,2,4,2017-04-27,1.54,1,363
16336064,Cosy apart for 7 (1 km from city center),61561283,Kenan,,Anderlecht,50.84031453317437,4.336374438581364,Entire home/apt,130,1,1,2017-01-01,0.23,13,324
16336669,Cosy apart for 10 (1 km from city center),61561283,Kenan,,Anderlecht,50.84079912468321,4.337193655207722,Entire home/apt,180,1,6,2017-04-23,1.40,13,311
16336535,Cosy apart for 5 (1 km from city center),61561283,Kenan,,Anderlecht,50.841912796833,4.336843804013721,Entire home/apt,100,1,1,2017-04-23,0.23,13,302
9093716,2G4 Bxl Midi Individuals or Groups,39915126,Benjamin & Stacey,,Anderlecht,50.84038885335167,4.336120681644254,Private room,39,1,129,2017-04-17,6.97,17,210
16335425,"Chambre privée charmante, calme et tout confort",50575591,Marie,,Anderlecht,50.833827621220195,4.31480363183242,Private room,30,1,7,2017-04-30,1.54,1,309
2327095,Lovely apartment in Brussels,8612097,Alice,,Anderlecht,50.846783423853154,4.314317192858285,Entire home/apt,56,2,7,2014-06-02,0.19,1,250
10585078,APPARTEMENT 2 CH. SUPERIEUR 120M²,36310317,Roland,,Anderlecht,50.84079927493665,4.3361871632789715,Entire home/apt,140,1,10,2017-04-23,0.65,6,292
15464611,Chez Julien et Laura,68966501,Julien,,Anderlecht,50.82566076774518,4.296045045886711,Private room,35,1,11,2017-04-30,3.55,1,45
15532095,Couch in Rooftop Apartment with a view.,12749725,Stijn,,Anderlecht,50.82987133177428,4.312563206059373,Shared room,20,1,64,2017-04-26,9.60,2,308
9216187,Cosy and modest apartment,36445378,Laetitia,,Anderlecht,50.84601911578788,4.3060754988645735,Entire home/apt,30,1,22,2017-03-30,1.20,1,34
14852137,Nice place near to train .metro.bus..tgv. eurostar,14294054,Sarfaraz,,Anderlecht,50.84133833977528,4.334166026417984,Private room,50,1,3,2017-04-30,3,3,365
15356136,A CHARMING AND CALM FLAT BESIDE THE UNIVERSITY,13049604,Amy,,Auderghem,50.8256313094742,4.40409188979315,Private room,25,2,0,,,1,360
3093282,Quiet green studio @15' to center ,15731564,Anne,,Auderghem,50.82571817838976,4.40380329528594,Private room,29,7,6,2014-07-31,0.18,1,0
13233156,Cosy Room in Young Workers' House,72677552,Audrey,,Auderghem,50.8250904834018,4.402964712200232,Private room,30,2,2,2016-07-04,0.19,1,0
16906699,Cosy room in Brussels (Auderghem),91518321,Jean-Sébastien,,Auderghem,50.822409528411875,4.401391679539022,Private room,20,10,0,,,1,177
9068248,"Bright & Clean, inkl Breakfast",47264483,Sabina,,Auderghem,50.818073889747104,4.417275402249257,Private room,29,1,11,2017-04-30,0.60,1,7
12859895,Chambre avec salle de bain privée,55868947,Mathilde,,Auderghem,50.82124321439342,4.409389576776969,Private room,35,1,0,,,1,0
14619951,Chambre privée dans une colocation à Bruxelles,90751696,Johanne,,Auderghem,50.81111288220186,4.4312493654484175,Private room,20,1,1,2016-09-17,0.13,1,0
1877911,Auderghem à 5 minutes du metro,8973651,Anne,,Auderghem,50.81371790307569,4.408735092868387,Private room,70,1,5,2015-10-01,0.14,1,365
10424492,Modern-Chic Apartment in Brussels,850787,Leo,,Auderghem,50.82304484444038,4.406201767560592,Entire home/apt,115,2,0,,,1,179
7558448,Lumineux appartement de 68m2,39619614,Stephane,,Auderghem,50.8127165611888,4.423062077980376,Entire home/apt,50,1,0,,,1,0
145741,Wonderful house in a fairy garden,493502,"Alizée, Nina And Jon",,Auderghem,50.8134365818334,4.412291855669014,Entire home/apt,38,3,1,2011-08-05,0.01,2,31
15545746,Sublime chambre dans Loft Feng shui,9168772,"Loïc, Inaya Et Hind",,Auderghem,50.8213503059826,4.422353636193479,Private room,100,3,1,2017-04-27,1,2,89
10288707,Bel Appartement avec 2 chambres.,52129675,Ainea,,Auderghem,50.81690262243691,4.413658899865577,Entire home/apt,67,1,1,2016-01-08,0.06,1,365
2533747,Cure de Jeûne sec ou à l'eau argile,10862281,Fabienne,,Auderghem,50.8155217732633,4.419757457378823,Shared room,33,2,74,2017-04-28,1.93,3,359
5369728,Chouette appartement à Bruxelles,27835104,Elisabeth,,Auderghem,50.81840261807525,4.404243587756757,Entire home/apt,40,7,0,,,1,0
18185855,Maxi confort and ideal location,36648781,Gregoire,,Auderghem,50.82082927389175,4.410922729332415,Entire home/apt,60,4,3,2017-05-01,3,1,4
17524404,"Appartment next to metro, bus, shops, etc",118825835,David,,Auderghem,50.819182500172886,4.4073653363105745,Entire home/apt,70,4,0,,,1,128
15004652,Bel appartement+jardin (préférence longue période),58455145,Isabelle,,Auderghem,50.823374285414374,4.407310328384736,Entire home/apt,50,5,6,2017-04-09,0.79,1,315
16834927,Grand et bel Appartement Bruxellois,43862252,Xavier,,Auderghem,50.82312671452416,4.4070355818831795,Entire home/apt,69,1,3,2017-02-05,0.84,1,92
4845060,Appartement entier lumineux,10565791,Nathalie,,Auderghem,50.822503599353105,4.402731861930846,Entire home/apt,45,2,13,2016-05-07,0.53,1,304
6211353,grand appartement 3 pers + bébé,11681703,Bettina,,Auderghem,50.811141783308024,4.428161854635166,Entire home/apt,55,4,21,2017-04-27,0.85,1,350
4054404,House in Brussels (metro & forest),4091659,Juan,,Auderghem,50.811946616731575,4.425777168031096,Entire home/apt,70,3,0,,,1,364
10117048,Petite maison.,45919665,Christine,,Auderghem,50.81499633139576,4.431568934749249,Entire home/apt,52,1,9,2016-11-01,0.55,1,335
16081685,"Chaleureux, typique. Petit jardin. 5 min du métro.",2712790,Pascale,,Auderghem,50.81108810862933,4.426379576939546,Entire home/apt,85,3,8,2017-04-22,1.64,2,14
18018801,Chambre privée avec terrasse à côté de la VUB,119075684,Gil,,Auderghem,50.82337598970388,4.40021901527899,Private room,35,2,3,2017-04-30,3,1,150
9418339,Cosy house in quiet neighbourhoud,48832670,Anouk,,Auderghem,50.818319488076995,4.425421162212568,Entire home/apt,60,1,0,,,1,0
18382798,Grand appartement Urbex & Music friendly,105201578,Ziggy,,Auderghem,50.817083918893445,4.42608276368508,Private room,25,2,3,2017-05-06,3,1,72
16823483,Room with private bathroom in a nice shared house,111934836,Alicia,,Auderghem,50.81170805180224,4.432180708799784,Private room,24,2,3,2017-04-12,0.86,1,0
8749861,Sunny appartment,9631053,Marie,,Auderghem,50.820964360235756,4.411660063538711,Entire home/apt,40,3,3,2016-03-16,0.18,1,249
6770088,Your 'Windmill' in town,22224820,Amaury,,Auderghem,50.81210309812517,4.430311782355108,Entire home/apt,180,6,1,2015-07-29,0.05,2,0
16044929,Chambre romantique à 5  minutes du métro,2712790,Pascale,,Auderghem,50.81190990407325,4.425324741214037,Private room,50,2,1,2016-12-20,0.21,2,260
5510135,Nice & Bright apartment in Brussels,4119446,Jonathan,,Auderghem,50.820789771443955,4.428637253038416,Entire home/apt,59,1,90,2017-05-07,3.49,1,288
2456858,le 36,9873167,Stéphanie,,Auderghem,50.81718339758786,4.437229231801916,Private room,110,1,0,,,1,365
9115411,Chambre double spacieuse,42261108,Lydie,,Auderghem,50.81956506206324,4.4149870744432125,Private room,30,1,19,2017-04-15,1.07,1,352
16254285,Double room in a collocation house,106282333,Etienne,,Auderghem,50.811393115102284,4.432824146946999,Private room,13,4,4,2017-02-18,0.92,1,0
10609059,Chambre à louer dans quartier calme,8560985,Giovanni,,Auderghem,50.817050813166574,4.420311805409052,Private room,18,1,13,2017-04-18,1.20,4,22
8511908,perfect appartment:bright and safe,42988536,Vivienne/Xiaoling,,Auderghem,50.81430544572862,4.415330460431125,Entire home/apt,75,1,6,2016-07-30,0.46,1,0
9085922,B&B Amblève-En-Ville à Auderghem,47379933,Evelyne,,Auderghem,50.8250105973805,4.404997396192941,Private room,95,1,2,2016-01-03,0.11,2,158
2534807,Brussels Nice private room in villa,10862281,Fabienne,,Auderghem,50.817922922190796,4.421234148538387,Private room,40,2,41,2017-04-23,1.08,3,360
7597685,La maison sur la colline,31587997,Muriel,,Auderghem,50.81415225542788,4.432509834804298,Entire home/apt,28,1,17,2017-03-25,1.98,1,301
16140278,"Lumineux, Spacieux appartement plein Sud",26634253,Anne-Lyse,,Auderghem,50.824911314687505,4.403460095899903,Private room,45,1,2,2017-01-02,0.37,1,65
12317051,"Beautiful, sunny rooms in Brussels",57777937,Meropi,,Auderghem,50.80728236650532,4.439162207301626,Private room,40,2,1,2016-05-30,0.09,1,0
17101575,chambre  privée  à Beaulieu,1773061,Marie,,Auderghem,50.814334754985204,4.413899946924663,Private room,25,1,7,2017-04-30,3.89,1,87
8893183,Charmante maison de ville,46527532,Laurence,,Auderghem,50.815114293503406,4.416737743799951,Entire home/apt,79,1,1,2016-12-28,0.23,2,180
8828327,A l'orée de la forêt,46240946,Isabelle,,Auderghem,50.81622705841304,4.433730685618176,Private room,20,1,4,2017-01-27,0.23,1,311
1112000,Nice appartment in a Green Brussels,6103053,Estelle,,Auderghem,50.81235806069123,4.416671986660017,Entire home/apt,55,1,30,2016-01-28,0.63,1,304
6654320,Chambre de charme au Moulin !,34361788,Olivier,,Auderghem,50.810762742278364,4.432000753480117,Private room,30,3,0,,,1,0
2538278, APARTMENT AUDERGHEM,12642992,Géraldine,,Auderghem,50.8241055328739,4.401082536731143,Entire home/apt,75,2,7,2016-11-07,0.19,1,350
13646660,Agréable studio chez l'habitant,46527532,Laurence,,Auderghem,50.81699479625124,4.415601692743728,Entire home/apt,39,1,1,2016-08-06,0.11,2,128
13990941,studio équipé+kitchenette,23117369,Denise,,Auderghem,50.82042070676557,4.4132829246331715,Entire home/apt,65,1,3,2017-04-27,0.44,2,364
13270248,"Appart spacieux,super équipé et proche du centre",74751394,Delphine,,Auderghem,50.821241937820425,4.406164167955438,Entire home/apt,80,4,0,,,1,0
6111046,Accessible and quiet apartment,21762810,Ariane,,Auderghem,50.81930202138149,4.427301520394033,Entire home/apt,70,4,6,2015-09-14,0.25,1,0
15728516,room with private bathroom in a nice shared house,12028182,Noémie,,Auderghem,50.8111714345248,4.431185561702954,Private room,22,3,5,2017-04-10,0.82,1,0
3718574,Studio (1-2 personnes) métro proche,18980422,Melody,,Auderghem,50.812382216313914,4.423431429377555,Entire home/apt,59,1,14,2017-05-07,0.44,2,321
12577582,Comfortable fully equipped studio,24030302,Ngoc To Uyen,,Auderghem,50.81112501426504,4.436327182964571,Entire home/apt,49,1,41,2017-05-07,3.25,1,322
3717573,Studio (1-2 personnes) métro proche,18980422,Melody,,Auderghem,50.81258344212702,4.422921046781845,Private room,59,1,4,2017-05-07,0.14,2,334
1965062,Beautiful house,10150926,Stéphanie,,Auderghem,50.819773851902376,4.430755424224038,Entire home/apt,130,5,17,2016-12-31,0.46,1,23
14744591,The apartment you will never forget !,6125255,Vincent,,Auderghem,50.82012699169195,4.426692502542813,Entire home/apt,50,1,3,2016-09-23,0.38,1,0
7907742,Our house in green part of Brussels,2751796,Edouard,,Auderghem,50.812770429001304,4.434404615471686,Entire home/apt,109,1,0,,,1,0
6568096,LUXURY STUDIO in QUEEN'S PARK !!!,11609193,Jonathan,,Auderghem,50.82170977336674,4.430801967769217,Entire home/apt,59,1,53,2017-05-06,2.36,1,348
5912034,Appart cosy à Bruxelles + parking,30704029,Morgane,,Auderghem,50.824418407522764,4.408537528842087,Entire home/apt,60,3,1,2015-06-22,0.04,1,0
4918742,Appartemen tout confort à Bruxelles,7455749,Chantal,,Auderghem,50.82087771420789,4.409272510782633,Entire home/apt,45,3,9,2017-04-20,0.37,1,189
5489396,"Spacious, Bright & Fully Furnished",28463787,Praveen,,Auderghem,50.811295133685086,4.427417739309722,Private room,24,1,27,2017-04-17,1.02,1,314
2350491,charming and spacious appartement,11971197,Bruno,,Auderghem,50.81414893412308,4.432918009550403,Entire home/apt,63,1,35,2017-03-18,1.31,1,312
18167656,Appartement dans un quartier calme de Bruxelles,13692536,Nick,,Auderghem,50.81251279497979,4.415915504891287,Entire home/apt,45,3,0,,,2,76
5058913,Charmante petite maison rénovée!,8848692,Tanguy,,Auderghem,50.81424350314834,4.43523794755289,Entire home/apt,110,2,0,,,1,0
10356760,Cosy appartment Ideally situated,53303844,Antonio,,Auderghem,50.824007549543516,4.399742128133444,Entire home/apt,55,10,1,2017-03-03,0.44,1,248
10891954,heureuse de vous acceuilir,56443081,Astan,,Auderghem,50.816897290921226,4.410589594870888,Private room,25,1,0,,,1,0
11628344,Private room with parking included,34539333,Fanny,,Auderghem,50.82138953509726,4.409193719594286,Private room,40,2,39,2017-05-08,2.79,1,339
17947930,Love is in the air in Brussels!,114280547,Marielle & Sébastien,,Auderghem,50.81102963767233,4.418954597748014,Private room,40,1,6,2017-04-27,6,3,123
14805454,Sur la plus belle Av de Tervuren,56913485,Joa,,Auderghem,50.82403534724196,4.432576556781285,Private room,50,8,3,2016-12-29,0.44,1,83
4941904,Sweetie house called beer temple,25463164,Gierech,,Auderghem,50.819087587071216,4.415441168676458,Entire home/apt,65,1,0,,,1,365
5367814,student room university,6022689,Gregory,,Auderghem,50.8213093489715,4.40277915437726,Private room,35,1,7,2017-04-30,0.30,2,281
11232967,Your 'Windmill' in town,22224820,Amaury,,Auderghem,50.8122223163203,4.432149005564418,Private room,39,3,0,,,2,0
15787861,Very nice house 5 mins from metro,9894697,Caroline,,Auderghem,50.82113462445854,4.414226649788104,Entire home/apt,100,4,3,2017-04-17,0.68,1,102
18011559,studio equipé,23117369,Denise,,Auderghem,50.82040143229237,4.413437267753066,Private room,60,15,0,,,2,89
2055985,Rent a nice house with garden !,5275033,Damien,,Auderghem,50.82099061472823,4.417061221159374,Entire home/apt,120,2,52,2017-04-09,1.42,5,321
11923399,Cosy bedroom in a bright apartement,33425213,Nadia,,Auderghem,50.82147772526579,4.415328903854567,Private room,28,3,2,2017-02-24,0.18,1,228
15048310,Pied à terre agréable,38226204,Guy,,Auderghem,50.822350690970225,4.407240724019457,Entire home/apt,60,2,5,2017-05-05,5,1,96
16401922,Charming apartment Auderghem,103015859,Antoine,,Auderghem,50.81832566116234,4.4183538540154315,Entire home/apt,69,2,2,2017-03-26,0.55,1,167
9706757,Charming louminous family house,6791301,Therese,,Auderghem,50.817552572593925,4.4318846120573,Entire home/apt,90,5,0,,,1,0
6052975,Nice bedroom with private bathroom and toilet,31409721,Sandrine&Antoine,,Auderghem,50.81794366218522,4.430237517054947,Private room,45,1,47,2017-05-04,6.84,1,334
10901653,Beautiful Room Welcome You To Relax,7138669,Leechen,,Auderghem,50.823857809561694,4.435405932289523,Private room,38,2,16,2017-05-01,1.38,2,179
6723192,Sweet townhouse in Brussels,15453064,Deborah,,Auderghem,50.81866254759683,4.4257954459776325,Entire home/apt,99,2,12,2017-04-22,0.56,1,347
14926823,A nice apartment tranquil and charm,44718162,Boonthong,,Auderghem,50.820239904693594,4.408740444909853,Private room,50,2,7,2017-05-01,1.20,1,365
13177603,Tedesco,73686300,Audrey,,Auderghem,50.82033826627984,4.428744585159598,Entire home/apt,98,6,0,,,1,88
18222031,Chambre privé cosi idéalement situé à Auderghem,8560985,Giovanni,,Auderghem,50.81853321793633,4.421476429313954,Private room,25,3,0,,,4,55
13366812,Superbe chambre 2 lits à Auderghem,2272371,Judith,,Auderghem,50.80999215551511,4.4371820937812965,Private room,30,1,31,2017-05-07,3.14,1,346
6130420,Chambre 2 personnes BXL au calme,31803405,Séverine,,Auderghem,50.82438327600077,4.407674149339102,Private room,45,1,37,2017-04-15,1.58,1,358
14256695,Wonderful bedroom in Brussels,59063990,Audrey,,Auderghem,50.81703307850416,4.424753861234291,Private room,25,1,0,,,1,363
9920897,Amblève-en-ville,47379933,Evelyne,,Auderghem,50.824722195725045,4.402576578387128,Private room,60,2,5,2017-04-28,0.37,2,72
8331600,Le 36 bis,41147571,Marie-Garance,,Auderghem,50.81931335037385,4.438040475898901,Private room,70,1,0,,,1,0
14616443,Sublime chambre dans Loft Feng shui,9168772,"Loïc, Inaya Et Hind",,Auderghem,50.82262352180178,4.422681770213026,Private room,200,1,0,,,2,364
4769966,Student room - University ,6022689,Gregory,,Auderghem,50.82134631993895,4.4025580950147525,Private room,29,5,2,2016-01-31,0.07,2,341
14541027,Cosy & spacious apartment with view on forest,28101572,Vincent,,Auderghem,50.81804338636147,4.435116181435068,Entire home/apt,99,2,3,2016-10-25,0.39,1,335
4769503,Nice duplex for 3 persons,24605360,Karim,,Auderghem,50.82069478580864,4.404007062334636,Entire home/apt,45,1,1,2014-12-31,0.03,1,0
2606678,Belle chambre privée au calme,10862281,Fabienne,,Auderghem,50.81558068770913,4.420067492313399,Private room,38,2,65,2017-04-17,1.75,3,352
17942094,Sunshiny Day ... in Brussels !,114280547,Marielle & Sébastien,,Auderghem,50.81139515237699,4.4203494487225425,Private room,69,1,5,2017-05-03,5,3,149
967427,Belle chambre dans une maison avec jardin,5275033,Damien,,Auderghem,50.81944487804081,4.415377346282443,Private room,50,1,2,2016-12-14,0.04,5,65
16235474,Parc de la Héronnière,22808576,Emeline,,Auderghem,50.81427261110379,4.4129030962719185,Entire home/apt,50,2,7,2017-04-17,1.56,1,29
14778397,Maison pour couple (+ bébé) Bruxelles,23445414,Philippine,,Auderghem,50.814544969814605,4.435343144330015,Entire home/apt,75,1,2,2016-11-13,0.24,1,274
14286875,sublime appartement zen avec vue sur parc,57619720,Catherine,,Auderghem,50.82036712204862,4.429961143370088,Entire home/apt,120,3,2,2017-03-30,1.28,1,294
10334378,Fantastic Large House (Exposition),9435259,Thierry,,Berchem-Sainte-Agathe,50.86204148064524,4.29998962499055,Entire home/apt,200,2,19,2017-05-02,1.33,1,337
15138720,Chambre partagée dans quartier calme et verdoyant,47235724,Renaud,,Berchem-Sainte-Agathe,50.86497072056826,4.293539873584553,Shared room,29,1,1,2016-11-11,0.17,5,365
11844163,Little House/Maisonnette/Huisje,35401368,Valérie,,Berchem-Sainte-Agathe,50.86290593986305,4.29592045959087,Entire home/apt,44,1,83,2017-05-05,9.05,1,30
8790836,Appartment cosy with good location,46069824,Daniel,,Berchem-Sainte-Agathe,50.86792595564052,4.289049649335655,Entire home/apt,65,2,8,2017-04-28,0.42,1,338
11194771,Nice Cosy home with garden. Welcome,47235724,Renaud,,Berchem-Sainte-Agathe,50.865615190327794,4.293634335915876,Entire home/apt,150,2,3,2016-03-17,0.20,5,0
16390733,KAMI,29054078,Houda,,Berchem-Sainte-Agathe,50.863533181843515,4.29654950146364,Entire home/apt,64,2,2,2017-04-17,0.47,1,355
